"","Date","visitor_count","is_schyr","quarter","year","school_year"
"1792",2014-05-28,6554,1,2,2014,2013
"1793",2014-05-29,6159,1,2,2014,2013
"1794",2014-05-30,4246,1,2,2014,2013
"1795",2014-05-31,2977,1,2,2014,2013
"1796",2014-06-01,4946,1,2,2014,2013
"1797",2014-06-02,7268,1,2,2014,2013
"1798",2014-06-03,7371,1,2,2014,2013
"1799",2014-06-04,6554,1,2,2014,2013
"1800",2014-06-05,6194,1,2,2014,2013
"1801",2014-06-06,5122,1,2,2014,2013
"1802",2014-06-07,3662,1,2,2014,2013
"1803",2014-06-08,4751,1,2,2014,2013
"1804",2014-06-09,6132,1,2,2014,2013
"1805",2014-06-10,5508,1,2,2014,2013
"1806",2014-06-11,4917,1,2,2014,2013
"1807",2014-06-12,3898,1,2,2014,2013
"1808",2014-06-13,2526,1,2,2014,2013
"1809",2014-06-14,618,1,2,2014,2013
"1810",2014-06-15,338,1,2,2014,2013
"1811",2014-06-16,1665,1,2,2014,2013
"1812",2014-06-17,1662,1,2,2014,2013
"1813",2014-06-18,1564,1,2,2014,2013
"1814",2014-06-19,1592,1,2,2014,2013
"1815",2014-06-20,1455,1,2,2014,2013
"1816",2014-06-21,512,1,2,2014,2013
"1817",2014-06-22,358,1,2,2014,2013
"1818",2014-06-23,1924,1,2,2014,2013
"1819",2014-06-24,2031,1,2,2014,2013
"1820",2014-06-25,1903,1,2,2014,2013
"1821",2014-06-26,1759,1,2,2014,2013
"1822",2014-06-27,1505,1,2,2014,2013
"1823",2014-06-28,474,1,2,2014,2013
"1824",2014-06-29,603,1,2,2014,2013
"1825",2014-06-30,1857,1,2,2014,2013
"1826",2014-07-01,1874,0,3,2014,2013
"1827",2014-07-02,1829,0,3,2014,2013
"1828",2014-07-03,1725,0,3,2014,2013
"1829",2014-07-04,3,0,3,2014,2013
"1830",2014-07-05,462,0,3,2014,2013
"1831",2014-07-06,603,0,3,2014,2013
"1832",2014-07-07,2011,0,3,2014,2013
"1833",2014-07-08,2000,0,3,2014,2013
"1834",2014-07-09,1912,0,3,2014,2013
"1835",2014-07-10,1891,0,3,2014,2013
"1836",2014-07-11,1503,0,3,2014,2013
"1837",2014-07-12,418,0,3,2014,2013
"1838",2014-07-13,546,0,3,2014,2013
"1839",2014-07-14,1962,0,3,2014,2013
"1840",2014-07-15,1996,0,3,2014,2013
"1841",2014-07-16,2011,0,3,2014,2013
"1842",2014-07-17,1965,0,3,2014,2013
"1843",2014-07-18,1514,0,3,2014,2013
"1844",2014-07-19,503,0,3,2014,2013
"1845",2014-07-20,523,0,3,2014,2013
"1846",2014-07-21,2011,0,3,2014,2013
"1847",2014-07-22,2015,0,3,2014,2013
"1848",2014-07-23,2068,0,3,2014,2013
"1849",2014-07-24,1865,0,3,2014,2013
"1850",2014-07-25,1437,0,3,2014,2013
"1851",2014-07-26,431,0,3,2014,2013
"1852",2014-07-27,559,0,3,2014,2013
"1853",2014-07-28,1801,0,3,2014,2013
"1854",2014-07-29,1879,0,3,2014,2013
"1855",2014-07-30,1941,0,3,2014,2013
"1856",2014-07-31,1796,0,3,2014,2013
"1857",2014-08-01,1366,0,3,2014,2013
"1858",2014-08-02,378,0,3,2014,2013
"1859",2014-08-03,409,0,3,2014,2013
"1860",2014-08-04,1732,0,3,2014,2013
"1861",2014-08-05,1796,0,3,2014,2013
"1862",2014-08-06,1640,0,3,2014,2013
"1863",2014-08-07,1676,0,3,2014,2013
"1864",2014-08-08,1217,0,3,2014,2013
"1865",2014-08-09,428,0,3,2014,2013
"1866",2014-08-10,467,0,3,2014,2013
"1867",2014-08-11,1691,0,3,2014,2013
"1868",2014-08-12,1648,0,3,2014,2013
"1869",2014-08-13,1611,0,3,2014,2013
"1870",2014-08-14,1560,0,3,2014,2013
"1871",2014-08-15,1231,0,3,2014,2013
"1872",2014-08-16,395,0,3,2014,2013
"1873",2014-08-17,449,0,3,2014,2013
"1874",2014-08-18,1612,0,3,2014,2013
"1875",2014-08-19,1550,0,3,2014,2013
"1876",2014-08-20,1634,0,3,2014,2013
"1877",2014-08-21,1440,0,3,2014,2013
"1878",2014-08-22,1265,0,3,2014,2013
"1879",2014-08-23,428,0,3,2014,2013
"1880",2014-08-24,569,0,3,2014,2013
"1881",2014-08-25,1493,0,3,2014,2013
"1882",2014-08-26,1676,0,3,2014,2013
"1883",2014-08-27,1639,0,3,2014,2013
"1884",2014-08-28,1521,0,3,2014,2013
"1885",2014-08-29,1231,0,3,2014,2013
"1886",2014-08-30,404,0,3,2014,2013
"1887",2014-08-31,11,0,3,2014,2013
"1888",2014-09-01,16,0,3,2014,2013
"1889",2014-09-02,1604,0,3,2014,2013
"1890",2014-09-03,1561,0,3,2014,2013
"1891",2014-09-04,1398,0,3,2014,2013
"1892",2014-09-05,1456,0,3,2014,2013
"1893",2014-09-06,422,0,3,2014,2013
"1894",2014-09-07,4,0,3,2014,2013
"1895",2014-09-08,1686,0,3,2014,2013
"1896",2014-09-09,1727,0,3,2014,2013
"1897",2014-09-10,1530,0,3,2014,2013
"1898",2014-09-11,1574,0,3,2014,2013
"1899",2014-09-12,1298,0,3,2014,2013
"1900",2014-09-13,440,0,3,2014,2013
"1901",2014-09-14,9,0,3,2014,2013
"1902",2014-09-15,1639,0,3,2014,2013
"1903",2014-09-16,1645,0,3,2014,2013
"1904",2014-09-17,1750,0,3,2014,2013
"1905",2014-09-18,1797,0,3,2014,2013
"1906",2014-09-19,1517,0,3,2014,2013
"1907",2014-09-20,488,0,3,2014,2013
"1908",2014-09-21,348,0,3,2014,2013
"1909",2014-09-22,2336,0,3,2014,2013
"1910",2014-09-23,2123,0,3,2014,2013
"1911",2014-09-24,2715,0,3,2014,2013
"1912",2014-09-25,2567,0,3,2014,2013
"1913",2014-09-26,2239,0,3,2014,2013
"1914",2014-09-27,864,0,3,2014,2013
"1915",2014-09-28,1423,0,3,2014,2013
"1916",2014-09-29,5692,0,3,2014,2013
"1917",2014-09-30,6211,0,3,2014,2013
"1918",2014-10-01,6383,1,4,2014,2014
"1919",2014-10-02,5606,1,4,2014,2014
"1920",2014-10-03,4167,1,4,2014,2014
"1921",2014-10-04,2014,1,4,2014,2014
"1922",2014-10-05,4002,1,4,2014,2014
"1923",2014-10-06,6873,1,4,2014,2014
"1924",2014-10-07,6672,1,4,2014,2014
"1925",2014-10-08,6558,1,4,2014,2014
"1926",2014-10-09,5544,1,4,2014,2014
"1927",2014-10-10,4030,1,4,2014,2014
"1928",2014-10-11,2143,1,4,2014,2014
"1929",2014-10-12,3716,1,4,2014,2014
"1930",2014-10-13,7817,1,4,2014,2014
"1931",2014-10-14,6621,1,4,2014,2014
"1932",2014-10-15,6715,1,4,2014,2014
"1933",2014-10-16,6147,1,4,2014,2014
"1934",2014-10-17,4314,1,4,2014,2014
"1935",2014-10-18,2398,1,4,2014,2014
"1936",2014-10-19,4539,1,4,2014,2014
"1937",2014-10-20,7030,1,4,2014,2014
"1938",2014-10-21,6639,1,4,2014,2014
"1939",2014-10-22,7273,1,4,2014,2014
"1940",2014-10-23,6433,1,4,2014,2014
"1941",2014-10-24,4346,1,4,2014,2014
"1942",2014-10-25,2640,1,4,2014,2014
"1943",2014-10-26,4857,1,4,2014,2014
"1944",2014-10-27,7238,1,4,2014,2014
"1945",2014-10-28,7103,1,4,2014,2014
"1946",2014-10-29,7161,1,4,2014,2014
"1947",2014-10-30,5944,1,4,2014,2014
"1948",2014-10-31,3903,1,4,2014,2014
"1949",2014-11-01,2544,1,4,2014,2014
"1950",2014-11-02,4817,1,4,2014,2014
"1951",2014-11-03,7167,1,4,2014,2014
"1952",2014-11-04,6404,1,4,2014,2014
"1953",2014-11-05,6478,1,4,2014,2014
"1954",2014-11-06,5602,1,4,2014,2014
"1955",2014-11-07,3856,1,4,2014,2014
"1956",2014-11-08,2177,1,4,2014,2014
"1957",2014-11-09,4013,1,4,2014,2014
"1958",2014-11-10,6714,1,4,2014,2014
"1959",2014-11-11,6105,1,4,2014,2014
"1960",2014-11-12,6194,1,4,2014,2014
"1961",2014-11-13,5668,1,4,2014,2014
"1962",2014-11-14,3984,1,4,2014,2014
"1963",2014-11-15,2383,1,4,2014,2014
"1964",2014-11-16,3981,1,4,2014,2014
"1965",2014-11-17,6159,1,4,2014,2014
"1966",2014-11-18,5779,1,4,2014,2014
"1967",2014-11-19,5928,1,4,2014,2014
"1968",2014-11-20,5123,1,4,2014,2014
"1969",2014-11-21,3801,1,4,2014,2014
"1970",2014-11-22,1936,1,4,2014,2014
"1971",2014-11-23,3538,1,4,2014,2014
"1972",2014-11-24,5279,1,4,2014,2014
"1973",2014-11-25,4784,1,4,2014,2014
"1974",2014-11-26,2556,1,4,2014,2014
"1975",2014-11-27,1,1,4,2014,2014
"1976",2014-11-28,859,1,4,2014,2014
"1977",2014-11-29,1288,1,4,2014,2014
"1978",2014-11-30,2840,1,4,2014,2014
"1979",2014-12-01,6430,1,4,2014,2014
"1980",2014-12-02,6673,1,4,2014,2014
"1981",2014-12-03,6097,1,4,2014,2014
"1982",2014-12-04,5921,1,4,2014,2014
"1983",2014-12-05,5413,1,4,2014,2014
"1984",2014-12-06,4723,1,4,2014,2014
"1985",2014-12-07,5601,1,4,2014,2014
"1986",2014-12-08,6806,1,4,2014,2014
"1987",2014-12-09,6377,1,4,2014,2014
"1988",2014-12-10,5828,1,4,2014,2014
"1989",2014-12-11,4237,1,4,2014,2014
"1990",2014-12-12,2349,1,4,2014,2014
"1991",2014-12-13,590,1,4,2014,2014
"1992",2014-12-14,379,1,4,2014,2014
"1993",2014-12-15,1338,1,4,2014,2014
"1994",2014-12-16,1142,1,4,2014,2014
"1995",2014-12-17,1114,1,4,2014,2014
"1996",2014-12-18,1090,1,4,2014,2014
"1997",2014-12-19,861,1,4,2014,2014
"1998",2014-12-20,252,1,4,2014,2014
"1999",2014-12-21,180,1,4,2014,2014
"2000",2014-12-22,776,1,4,2014,2014
"2001",2014-12-23,643,1,4,2014,2014
"2002",2014-12-24,303,1,4,2014,2014
"2003",2014-12-25,4,1,4,2014,2014
"2004",2014-12-26,335,1,4,2014,2014
"2005",2014-12-27,204,1,4,2014,2014
"2006",2014-12-28,158,1,4,2014,2014
"2007",2014-12-29,790,1,4,2014,2014
"2008",2014-12-30,749,1,4,2014,2014
"2009",2014-12-31,561,1,4,2014,2014
"2010",2015-01-01,7,1,1,2015,2014
"2011",2015-01-02,779,1,1,2015,2014
"2012",2015-01-03,395,1,1,2015,2014
"2013",2015-01-04,716,1,1,2015,2014
"2014",2015-01-05,4316,1,1,2015,2014
"2015",2015-01-06,4773,1,1,2015,2014
"2016",2015-01-07,4674,1,1,2015,2014
"2017",2015-01-08,4275,1,1,2015,2014
"2018",2015-01-09,3332,1,1,2015,2014
"2019",2015-01-10,1557,1,1,2015,2014
"2020",2015-01-11,3273,1,1,2015,2014
"2021",2015-01-12,5374,1,1,2015,2014
"2022",2015-01-13,5541,1,1,2015,2014
"2023",2015-01-14,5625,1,1,2015,2014
"2024",2015-01-15,5115,1,1,2015,2014
"2025",2015-01-16,3455,1,1,2015,2014
"2026",2015-01-17,1747,1,1,2015,2014
"2027",2015-01-18,2703,1,1,2015,2014
"2028",2015-01-19,4822,1,1,2015,2014
"2029",2015-01-20,6316,1,1,2015,2014
"2030",2015-01-21,6357,1,1,2015,2014
"2031",2015-01-22,5399,1,1,2015,2014
"2032",2015-01-23,4025,1,1,2015,2014
"2033",2015-01-24,2585,1,1,2015,2014
"2034",2015-01-25,4126,1,1,2015,2014
"2035",2015-01-26,6187,1,1,2015,2014
"2036",2015-01-27,6177,1,1,2015,2014
"2037",2015-01-28,6340,1,1,2015,2014
"2038",2015-01-29,5610,1,1,2015,2014
"2039",2015-01-30,3963,1,1,2015,2014
"2040",2015-01-31,2301,1,1,2015,2014
"2041",2015-02-01,2327,1,1,2015,2014
"2042",2015-02-02,5641,1,1,2015,2014
"2043",2015-02-03,5741,1,1,2015,2014
"2044",2015-02-04,5835,1,1,2015,2014
"2045",2015-02-05,5181,1,1,2015,2014
"2046",2015-02-06,3762,1,1,2015,2014
"2047",2015-02-07,2620,1,1,2015,2014
"2048",2015-02-08,4285,1,1,2015,2014
"2049",2015-02-09,6220,1,1,2015,2014
"2050",2015-02-10,6118,1,1,2015,2014
"2051",2015-02-11,5860,1,1,2015,2014
"2052",2015-02-12,4647,1,1,2015,2014
"2053",2015-02-13,2895,1,1,2015,2014
"2054",2015-02-14,1645,1,1,2015,2014
"2055",2015-02-15,3191,1,1,2015,2014
"2056",2015-02-16,5852,1,1,2015,2014
"2057",2015-02-17,5793,1,1,2015,2014
"2058",2015-02-18,5494,1,1,2015,2014
"2059",2015-02-19,5095,1,1,2015,2014
"2060",2015-02-20,3554,1,1,2015,2014
"2061",2015-02-21,2246,1,1,2015,2014
"2062",2015-02-22,3753,1,1,2015,2014
"2063",2015-02-23,5950,1,1,2015,2014
"2064",2015-02-24,5779,1,1,2015,2014
"2065",2015-02-25,5706,1,1,2015,2014
"2066",2015-02-26,5206,1,1,2015,2014
"2067",2015-02-27,3764,1,1,2015,2014
"2068",2015-02-28,2167,1,1,2015,2014
"2069",2015-03-01,3801,1,1,2015,2014
"2070",2015-03-02,5979,1,1,2015,2014
"2071",2015-03-03,5769,1,1,2015,2014
"2072",2015-03-04,5860,1,1,2015,2014
"2073",2015-03-05,5024,1,1,2015,2014
"2074",2015-03-06,3834,1,1,2015,2014
"2075",2015-03-07,2810,1,1,2015,2014
"2076",2015-03-08,4274,1,1,2015,2014
"2077",2015-03-09,6820,1,1,2015,2014
"2078",2015-03-10,6599,1,1,2015,2014
"2079",2015-03-11,5924,1,1,2015,2014
"2080",2015-03-12,6050,1,1,2015,2014
"2081",2015-03-13,5571,1,1,2015,2014
"2082",2015-03-14,4518,1,1,2015,2014
"2083",2015-03-15,5850,1,1,2015,2014
"2084",2015-03-16,7372,1,1,2015,2014
"2085",2015-03-17,6437,1,1,2015,2014
"2086",2015-03-18,5652,1,1,2015,2014
"2087",2015-03-19,4213,1,1,2015,2014
"2088",2015-03-20,2258,1,1,2015,2014
"2089",2015-03-21,620,1,1,2015,2014
"2090",2015-03-22,377,1,1,2015,2014
"2091",2015-03-23,1169,1,1,2015,2014
"2092",2015-03-24,1356,1,1,2015,2014
"2093",2015-03-25,1307,1,1,2015,2014
"2094",2015-03-26,1334,1,1,2015,2014
"2095",2015-03-27,1105,1,1,2015,2014
"2096",2015-03-28,558,1,1,2015,2014
"2097",2015-03-29,1000,1,1,2015,2014
"2098",2015-03-30,4703,1,1,2015,2014
"2099",2015-03-31,5176,1,1,2015,2014
"2100",2015-04-01,5269,1,2,2015,2014
"2101",2015-04-02,4719,1,2,2015,2014
"2102",2015-04-03,3534,1,2,2015,2014
"2103",2015-04-04,2011,1,2,2015,2014
"2104",2015-04-05,3462,1,2,2015,2014
"2105",2015-04-06,5805,1,2,2015,2014
"2106",2015-04-07,5684,1,2,2015,2014
"2107",2015-04-08,5887,1,2,2015,2014
"2108",2015-04-09,5312,1,2,2015,2014
"2109",2015-04-10,3944,1,2,2015,2014
"2110",2015-04-11,2063,1,2,2015,2014
"2111",2015-04-12,3938,1,2,2015,2014
"2112",2015-04-13,6330,1,2,2015,2014
"2113",2015-04-14,5780,1,2,2015,2014
"2114",2015-04-15,6219,1,2,2015,2014
"2115",2015-04-16,5979,1,2,2015,2014
"2116",2015-04-17,4075,1,2,2015,2014
"2117",2015-04-18,2403,1,2,2015,2014
"2118",2015-04-19,4258,1,2,2015,2014
"2119",2015-04-20,6144,1,2,2015,2014
"2120",2015-04-21,6227,1,2,2015,2014
"2121",2015-04-22,6192,1,2,2015,2014
"2122",2015-04-23,5764,1,2,2015,2014
"2123",2015-04-24,3847,1,2,2015,2014
"2124",2015-04-25,2375,1,2,2015,2014
"2125",2015-04-26,4557,1,2,2015,2014
"2126",2015-04-27,6763,1,2,2015,2014
"2127",2015-04-28,6240,1,2,2015,2014
"2128",2015-04-29,6579,1,2,2015,2014
"2129",2015-04-30,5853,1,2,2015,2014
"2130",2015-05-01,4116,1,2,2015,2014
"2131",2015-05-02,2499,1,2,2015,2014
"2132",2015-05-03,4415,1,2,2015,2014
"2133",2015-05-04,6373,1,2,2015,2014
"2134",2015-05-05,5983,1,2,2015,2014
"2135",2015-05-06,6148,1,2,2015,2014
"2136",2015-05-07,5488,1,2,2015,2014
"2137",2015-05-08,4004,1,2,2015,2014
"2138",2015-05-09,2115,1,2,2015,2014
"2139",2015-05-10,3780,1,2,2015,2014
"2140",2015-05-11,6096,1,2,2015,2014
"2141",2015-05-12,6085,1,2,2015,2014
"2142",2015-05-13,5856,1,2,2015,2014
"2143",2015-05-14,5590,1,2,2015,2014
"2144",2015-05-15,4197,1,2,2015,2014
"2145",2015-05-16,2036,1,2,2015,2014
"2146",2015-05-17,4216,1,2,2015,2014
"2147",2015-05-18,6622,1,2,2015,2014
"2148",2015-05-19,6160,1,2,2015,2014
"2149",2015-05-20,5784,1,2,2015,2014
"2150",2015-05-21,5346,1,2,2015,2014
"2151",2015-05-22,3799,1,2,2015,2014
"2152",2015-05-23,1913,1,2,2015,2014
"2153",2015-05-24,2742,1,2,2015,2014
"2154",2015-05-25,4242,1,2,2015,2014
"2155",2015-05-26,6281,1,2,2015,2014
"2156",2015-05-27,6155,1,2,2015,2014
"2157",2015-05-28,5856,1,2,2015,2014
"2158",2015-05-29,4414,1,2,2015,2014
"2159",2015-05-30,2606,1,2,2015,2014
"2160",2015-05-31,4498,1,2,2015,2014
"2161",2015-06-01,7110,1,2,2015,2014
"2162",2015-06-02,7144,1,2,2015,2014
"2163",2015-06-03,6581,1,2,2015,2014
"2164",2015-06-04,6070,1,2,2015,2014
"2165",2015-06-05,4977,1,2,2015,2014
"2166",2015-06-06,3279,1,2,2015,2014
"2167",2015-06-07,4187,1,2,2015,2014
"2168",2015-06-08,5951,1,2,2015,2014
"2169",2015-06-09,5712,1,2,2015,2014
"2170",2015-06-10,5228,1,2,2015,2014
"2171",2015-06-11,4308,1,2,2015,2014
"2172",2015-06-12,2657,1,2,2015,2014
"2173",2015-06-13,723,1,2,2015,2014
"2174",2015-06-14,5,1,2,2015,2014
"2175",2015-06-15,1542,1,2,2015,2014
"2176",2015-06-16,1704,1,2,2015,2014
"2177",2015-06-17,1582,1,2,2015,2014
"2178",2015-06-18,1592,1,2,2015,2014
"2179",2015-06-19,1297,1,2,2015,2014
"2180",2015-06-20,439,1,2,2015,2014
"2181",2015-06-21,420,1,2,2015,2014
"2182",2015-06-22,1981,1,2,2015,2014
"2183",2015-06-23,1816,1,2,2015,2014
"2184",2015-06-24,2088,1,2,2015,2014
"2185",2015-06-25,1970,1,2,2015,2014
"2186",2015-06-26,1475,1,2,2015,2014
"2187",2015-06-27,494,1,2,2015,2014
"2188",2015-06-28,586,1,2,2015,2014
"2189",2015-06-29,2022,1,2,2015,2014
"2190",2015-06-30,2066,1,2,2015,2014
"2191",2015-07-01,1914,0,3,2015,2014
"2192",2015-07-02,1823,0,3,2015,2014
"2193",2015-07-03,8,0,3,2015,2014
"2194",2015-07-04,5,0,3,2015,2014
"2195",2015-07-05,548,0,3,2015,2014
"2196",2015-07-06,2076,0,3,2015,2014
"2197",2015-07-07,2014,0,3,2015,2014
"2198",2015-07-08,1978,0,3,2015,2014
"2199",2015-07-09,1949,0,3,2015,2014
"2200",2015-07-10,1563,0,3,2015,2014
"2201",2015-07-11,584,0,3,2015,2014
"2202",2015-07-12,722,0,3,2015,2014
"2203",2015-07-13,2160,0,3,2015,2014
"2204",2015-07-14,2123,0,3,2015,2014
"2205",2015-07-15,2072,0,3,2015,2014
"2206",2015-07-16,2057,0,3,2015,2014
"2207",2015-07-17,1769,0,3,2015,2014
"2208",2015-07-18,506,0,3,2015,2014
"2209",2015-07-19,664,0,3,2015,2014
"2210",2015-07-20,2131,0,3,2015,2014
"2211",2015-07-21,2093,0,3,2015,2014
"2212",2015-07-22,1989,0,3,2015,2014
"2213",2015-07-23,2061,0,3,2015,2014
"2214",2015-07-24,1583,0,3,2015,2014
"2215",2015-07-25,531,0,3,2015,2014
"2216",2015-07-26,646,0,3,2015,2014
"2217",2015-07-27,2158,0,3,2015,2014
"2218",2015-07-28,2089,0,3,2015,2014
"2219",2015-07-29,2064,0,3,2015,2014
"2220",2015-07-30,2083,0,3,2015,2014
"2221",2015-07-31,1539,0,3,2015,2014
"2222",2015-08-01,398,0,3,2015,2014
"2223",2015-08-02,526,0,3,2015,2014
"2224",2015-08-03,1776,0,3,2015,2014
"2225",2015-08-04,1776,0,3,2015,2014
"2226",2015-08-05,1685,0,3,2015,2014
"2227",2015-08-06,1622,0,3,2015,2014
"2228",2015-08-07,1307,0,3,2015,2014
"2229",2015-08-08,441,0,3,2015,2014
"2230",2015-08-09,434,0,3,2015,2014
"2231",2015-08-10,1654,0,3,2015,2014
"2232",2015-08-11,1664,0,3,2015,2014
"2233",2015-08-12,1692,0,3,2015,2014
"2234",2015-08-13,1583,0,3,2015,2014
"2235",2015-08-14,1443,0,3,2015,2014
"2236",2015-08-15,470,0,3,2015,2014
"2237",2015-08-16,476,0,3,2015,2014
"2238",2015-08-17,1656,0,3,2015,2014
"2239",2015-08-18,1539,0,3,2015,2014
"2240",2015-08-19,1553,0,3,2015,2014
"2241",2015-08-20,1542,0,3,2015,2014
"2242",2015-08-21,1405,0,3,2015,2014
"2243",2015-08-22,412,0,3,2015,2014
"2244",2015-08-23,487,0,3,2015,2014
"2245",2015-08-24,1573,0,3,2015,2014
"2246",2015-08-25,1595,0,3,2015,2014
"2247",2015-08-26,1534,0,3,2015,2014
"2248",2015-08-27,1652,0,3,2015,2014
"2249",2015-08-28,1320,0,3,2015,2014
"2250",2015-08-29,392,0,3,2015,2014
"2251",2015-08-30,9,0,3,2015,2014
"2252",2015-08-31,1614,0,3,2015,2014
"2253",2015-09-01,1597,0,3,2015,2014
"2254",2015-09-02,1530,0,3,2015,2014
"2255",2015-09-03,1572,0,3,2015,2014
"2256",2015-09-04,1273,0,3,2015,2014
"2257",2015-09-05,376,0,3,2015,2014
"2258",2015-09-06,9,0,3,2015,2014
"2259",2015-09-07,11,0,3,2015,2014
"2260",2015-09-08,1698,0,3,2015,2014
"2261",2015-09-09,1766,0,3,2015,2014
"2262",2015-09-10,1662,0,3,2015,2014
"2263",2015-09-11,1381,0,3,2015,2014
"2264",2015-09-12,409,0,3,2015,2014
"2265",2015-09-13,11,0,3,2015,2014
"2266",2015-09-14,1685,0,3,2015,2014
"2267",2015-09-15,1594,0,3,2015,2014
"2268",2015-09-16,1688,0,3,2015,2014
"2269",2015-09-17,1698,0,3,2015,2014
"2270",2015-09-18,1405,0,3,2015,2014
"2271",2015-09-19,540,0,3,2015,2014
"2272",2015-09-20,294,0,3,2015,2014
"2273",2015-09-21,2318,0,3,2015,2014
"2274",2015-09-22,2228,0,3,2015,2014
"2275",2015-09-23,2378,0,3,2015,2014
"2276",2015-09-24,2417,0,3,2015,2014
"2277",2015-09-25,2137,0,3,2015,2014
"2278",2015-09-26,929,0,3,2015,2014
"2279",2015-09-27,1433,0,3,2015,2014
"2280",2015-09-28,5608,0,3,2015,2014
"2281",2015-09-29,6162,0,3,2015,2014
"2282",2015-09-30,6424,0,3,2015,2014
"2283",2015-10-01,5466,1,4,2015,2015
"2284",2015-10-02,4319,1,4,2015,2015
"2285",2015-10-03,2193,1,4,2015,2015
"2286",2015-10-04,3990,1,4,2015,2015
"2287",2015-10-05,6984,1,4,2015,2015
"2288",2015-10-06,6429,1,4,2015,2015
"2289",2015-10-07,6313,1,4,2015,2015
"2290",2015-10-08,5445,1,4,2015,2015
"2291",2015-10-09,4493,1,4,2015,2015
"2292",2015-10-10,2337,1,4,2015,2015
"2293",2015-10-11,3888,1,4,2015,2015
"2294",2015-10-12,8216,1,4,2015,2015
"2295",2015-10-13,6806,1,4,2015,2015
"2296",2015-10-14,6682,1,4,2015,2015
"2297",2015-10-15,6196,1,4,2015,2015
"2298",2015-10-16,4686,1,4,2015,2015
"2299",2015-10-17,2602,1,4,2015,2015
"2300",2015-10-18,4773,1,4,2015,2015
"2301",2015-10-19,7501,1,4,2015,2015
"2302",2015-10-20,6961,1,4,2015,2015
"2303",2015-10-21,7141,1,4,2015,2015
"2304",2015-10-22,6601,1,4,2015,2015
"2305",2015-10-23,4513,1,4,2015,2015
"2306",2015-10-24,2642,1,4,2015,2015
"2307",2015-10-25,4709,1,4,2015,2015
"2308",2015-10-26,7607,1,4,2015,2015
"2309",2015-10-27,7074,1,4,2015,2015
"2310",2015-10-28,7145,1,4,2015,2015
"2311",2015-10-29,5908,1,4,2015,2015
"2312",2015-10-30,4343,1,4,2015,2015
"2313",2015-10-31,2251,1,4,2015,2015
"2314",2015-11-01,4563,1,4,2015,2015
"2315",2015-11-02,7533,1,4,2015,2015
"2316",2015-11-03,7231,1,4,2015,2015
"2317",2015-11-04,7091,1,4,2015,2015
"2318",2015-11-05,5924,1,4,2015,2015
"2319",2015-11-06,4124,1,4,2015,2015
"2320",2015-11-07,2322,1,4,2015,2015
"2321",2015-11-08,4345,1,4,2015,2015
"2322",2015-11-09,7053,1,4,2015,2015
"2323",2015-11-10,6607,1,4,2015,2015
"2324",2015-11-11,6510,1,4,2015,2015
"2325",2015-11-12,5534,1,4,2015,2015
"2326",2015-11-13,4115,1,4,2015,2015
"2327",2015-11-14,2302,1,4,2015,2015
"2328",2015-11-15,4153,1,4,2015,2015
"2329",2015-11-16,7051,1,4,2015,2015
"2330",2015-11-17,6474,1,4,2015,2015
"2331",2015-11-18,6394,1,4,2015,2015
"2332",2015-11-19,5429,1,4,2015,2015
"2333",2015-11-20,3860,1,4,2015,2015
"2334",2015-11-21,1766,1,4,2015,2015
"2335",2015-11-22,3606,1,4,2015,2015
"2336",2015-11-23,6298,1,4,2015,2015
"2337",2015-11-24,4824,1,4,2015,2015
"2338",2015-11-25,2686,1,4,2015,2015
"2339",2015-11-26,3,1,4,2015,2015
"2340",2015-11-27,873,1,4,2015,2015
"2341",2015-11-28,1433,1,4,2015,2015
"2342",2015-11-29,2594,1,4,2015,2015
"2343",2015-12-01,7329,1,4,2015,2015
"2344",2015-12-02,6385,1,4,2015,2015
"2345",2015-12-03,6331,1,4,2015,2015
"2346",2015-12-04,5702,1,4,2015,2015
"2347",2015-12-05,4978,1,4,2015,2015
"2348",2015-12-06,5850,1,4,2015,2015
"2349",2015-12-07,7676,1,4,2015,2015
"2350",2015-12-08,6836,1,4,2015,2015
"2351",2015-12-09,5842,1,4,2015,2015
"2352",2015-12-10,4567,1,4,2015,2015
"2353",2015-12-11,2536,1,4,2015,2015
"2354",2015-12-12,660,1,4,2015,2015
"2355",2015-12-13,465,1,4,2015,2015
"2356",2015-12-14,1552,1,4,2015,2015
"2357",2015-12-15,1317,1,4,2015,2015
"2358",2015-12-16,1193,1,4,2015,2015
"2359",2015-12-17,1103,1,4,2015,2015
"2360",2015-12-18,860,1,4,2015,2015
"2361",2015-12-19,262,1,4,2015,2015
"2362",2015-12-20,183,1,4,2015,2015
"2363",2015-12-21,774,1,4,2015,2015
"2364",2015-12-22,733,1,4,2015,2015
"2365",2015-12-23,611,1,4,2015,2015
"2366",2015-12-24,255,1,4,2015,2015
"2367",2015-12-25,6,1,4,2015,2015
"2368",2015-12-26,121,1,4,2015,2015
"2369",2015-12-27,125,1,4,2015,2015
"2370",2015-12-28,410,1,4,2015,2015
"2371",2015-12-29,672,1,4,2015,2015
"2372",2015-12-30,703,1,4,2015,2015
"2373",2015-12-31,538,1,4,2015,2015
"2374",2016-01-01,7,1,1,2016,2015
"2375",2016-01-02,459,1,1,2016,2015
"2376",2016-01-03,869,1,1,2016,2015
"2377",2016-01-04,4693,1,1,2016,2015
